id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg52379244,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-09-06 16:29:44,BitMaver,Full Member,504,104,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"Replin Gives You a Personal Storefront powered by Ink Protocol’s Blockchain Reputation and PayPal Payments Sellers can get their very own online storefront to sell on Twitter and across platforms. Seller profiles and p2p payments are built on top of Ink Protocol’s blockchain-based reputation system, so there are no marketplace fees and users control their own data. Learn more: https://medium.com/ink-protocol/replin-gives-you-a-personal-storefront-powered-by-ink-protocols-blockchain-reputation-and-paypal-d0fefe2e06bf.",False
2,msg48500479,https://bitcointalk.org/index.php?topic=2410199.0,msg48112951,24330,Announcements (Altcoins),2018-12-06 22:15:04,gembitz,Sr. Member,1050,356,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,    FUCK BITTREX CROOKS WILL LOCK YOUR ACCOUNT WITHOUT CAUSE ~ THEY NEED JAILTIME .,False
3,msg48688390,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2018-12-15 21:03:28,maloy1cs,Member,406,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"Ink protocol is really convenient to use, unfortunately not so popular in Europe and the CIS countries ... perhaps in the future something will change and access will be expanded.",False
4,msg49001644,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-01-01 22:48:04,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"Proudly Introducing..  Pay With Ink's Creative Community Contest #1 : Gifs, Stickers, and Memes   We are happy to announce our latest community contest!  Today's challenge: Create a gif, sticker or meme for Ink Protocol!  Gifs, stickers, and memes have long been used to liven up interactions over social media, and we would love to see what our community can create! Rewards will be given to the top 3 submissions as decided by Ink Protocol Staff. An additional award will be given to the communities favourite entry as determined by a community vote.   The rules are as follows:  All entries must be related to Ink Protocol 3 entries are permitted per person, so be sure to pick your best! Please submit all entries in English Feel free to use Ink Protocol images/content, but refrain from using licenced material All entries into this competition are subject to the discretion of Ink Protocol Staff, and may be used in future social media posts. All entries must also be sent to our official telegram channel for viewing by the community for the entry to be valid.  NOTE: Sharing through additional social mediums such as twitter or facebook is encouraged, and will be rewarded with retweeting/sharing for exposure at the discretion of Ink Protocol Staff. Be sure to tag our profile! (@Paywithink)    You can find our logos in this google drive folder    Competition rewards:  1st - 20,000 XNK 2nd - 10,000 XNK 3rd - 5,000 XNK Community favourite - 10,000 XNK   Please submit your entries in this form : https://goo.gl/forms/yb42072kNcbTfqOk1  Submissions are opened until January 20th.  Good luck everyone",False
5,msg49252302,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-01-15 22:47:44,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,🚀 Ink Protocol Partners with Paypal! 🚀   Big news to share! We are working with PayPal for Partners to build a global decentralized marketplace on top of Ink Protocol’s Blockchain-Based Reputation System. The app will be released in Q1 2019!   Read more here: https://medium.com/ink-protocol/coming-soon-a-global-decentralized-marketplace-powered-by-paypal-for-partners-and-ink-protocols-1a572cf47740,False
6,msg49342708,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-01-21 05:18:57,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,Our Creative Community Contest is now closed.  Thanks to everyone who participated! We have had some great entries and will now be going through them to select the winners.  🥇🥈🥉  Our Community Favorite vote will be out soon so stay tuned to pick your favorite entry!,False
7,msg49374425,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-01-23 01:04:15,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"Our very own CEO features in the latest DisruptorDaily podcast!  In this interview, they look at how blockchain will improve reputation management and trust in eCommerce! 👨‍⚖️  https://www.disruptordaily.com/episode-48-how-blockchain-will-improve-reputation-management-and-trust-in-ecommerce-podcast/",False
8,msg49475459,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-01-29 00:00:35,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"Thank you to everyone who entered into our recent competition, you all worked hard to produce some fantastic material and the team were blown away by the response! You can all definitely look forward to more competitions in the near future.  Now, for the count down...  In 1st place, we have Node with their entry below! A great take on the popular movie arrival, we couldn't go past the movie poster design and the custom Ink Protocol Symbol. Well done!    In 2nd place, Melvin with their .gif entry! A neat and informative gif utilising our own design elements! Fantastic work!    And in 3rd place, Sasha88 with their .gif entry! So many meanings to take away from this stunning gif, the main one we interpreted being Ink Protocol reaching for the stars!    Congratulations to our winners, but we aren't quite done yet.. Our community vote be released later today, with the top 12 entries outside of our above winners to be voted on for the prize!  Thanks again everyone! 😀",False
9,msg49478862,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-01-29 07:35:08,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"🌠 Creative Community Contest: Community Vote! ✍️  Vote for your favourite entry that didn't quite make the cut for the top 3! You can vote as many times as you like, but remember there is only one winner! http://www.easypolls.net/poll.html?p=5c4ff37be4b0b3f5920a59ad",False
10,msg49524085,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-01-31 22:52:21,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"New interview with our CEO!  In this latest interview with BeInCrypto, our CEO discusses future plans for Ink Protocol, the current state of the Crypto Industry, and what the future holds! Well worth a read.  https://beincrypto.com/ink-protocol-ceo-crypto-industry-in-rebuilding-period-right-now-interview/",False
11,msg49619574,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-02-07 00:45:36,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,📄 Ink Protocol App Early Access Survey ✍  In the lead up to our Native Mobile App launch we are launching this survey to scope out our initial userbase and to give you all early access!  Fill it out as best as you can and we will contact you soon  https://goo.gl/forms/3Ubs57kJhh3MraEb2,False
12,msg49649886,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-02-08 22:56:22,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"""The Cryptocurrency Industry needs utility to survive"".  Cryptocurrency marketcaps may be plunging, but as an industry we are still growing and getting stronger. Great write-up from our very own CEO👇  https://blocktribune.com/the-cryptocurrency-industry-needs-utility-to-survive/?fbclid=IwAR2hgWuN5BhQjRQ8kV8BPqJXuGg9hHMHEAIgjzqXaFS48v2AcqY8e0SgfkY",False
13,msg49691088,https://bitcointalk.org/index.php?topic=2410199.0,,24330,Announcements (Altcoins),2019-02-11 13:31:15,Onix,Full Member,504,102,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"When will inkpay be available on the web as well as on native iOS and Android apps, will payments be supported by Ink and PayPal, and will ink be included in high-quality exchange platforms such as binance or not yet planned?",False
14,msg49810962,https://bitcointalk.org/index.php?topic=2410199.0,msg49691088,24330,Announcements (Altcoins),2019-02-18 22:33:34,ChrisBren,Member,484,17,,[ANN]★ XNK ★ Ink Protocol - Decentralizing Marketplaces & Reputation | VC-backed,"   Our webapp is already functional at InkPay.app  Our Native Mobile App will be released later this month for both IOS and Android, it will allow for Paypal payments to be made between marketplace buyers and sellers whilst still incorporating Ink Protocols reputation system!  We are already listed on Bittrex",False
