id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg27733695,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-08 20:52:17,Active0303,Member,84,10,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,Week: 10 (08-14 jan Facebook URL:  https://www.facebook.com/niilakasher.chadni.1 Friends:1700  Posts: 1. https://www.facebook.com/niilakasher.chadni.1/posts/427379741014332 2. https://www.facebook.com/niilakasher.chadni.1/posts/428138514271788 Reposts: 1. https://www.facebook.com/niilakasher.chadni.1/posts/428135660938740 2. https://www.facebook.com/niilakasher.chadni.1/posts/428135474272092 3. https://www.facebook.com/niilakasher.chadni.1/posts/428507840901522 4. https://www.facebook.com/niilakasher.chadni.1/posts/428507624234877  Twitter URL: https://twitter.com/Honululu420 Followers: 2100  Tweet: 1. https://twitter.com/Honululu420/status/951159030763810816 2. https://twitter.com/Honululu420/status/951526113875906560 Retweet: 1. https://twitter.com/WhizzCoin/status/935989859537375232 2. https://twitter.com/WhizzCoin/status/937405029606182913 3. https://twitter.com/WhizzCoin/status/937614273546727424 4. https://twitter.com/WhizzCoin/status/931670969403559937 5. https://twitter.com/WhizzCoin/status/943355114982604800,False
2,msg27987659,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-12 15:09:34,bavicrypto,Copper Member,756,225,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,Twitter: week 1: 5-11 Nov Twitter url: https://twitter.com/bavicrypto Followers: 11000 Posts: https://twitter.com/bavicrypto/status/929207251298111488 https://twitter.com/bavicrypto/status/929207052165156865  Reposts: https://twitter.com/ICOtimeline/status/924697389990064128 https://twitter.com/ICOtimeline/status/926491403009617920 https://twitter.com/ICOtimeline/status/927234152335904770 https://twitter.com/ICOtimeline/status/928342267319943168 ----------------------------------------------------------------------- week 2: 13/11 - 19/11 posts: https://twitter.com/bavicrypto/status/930146924904243200 https://twitter.com/bavicrypto/status/930630607796916224 reposts: https://twitter.com/ICOtimeline/status/929770826186059781 https://twitter.com/ICOtimeline/status/923820914181070848 https://twitter.com/ICOtimeline/status/930479535723876352 https://twitter.com/ICOtimeline/status/930479581215289345  ------------------------------------------------------------------------- week 3: 20/11-26/11 posts: https://twitter.com/bavicrypto/status/932740243496763394 https://twitter.com/bavicrypto/status/932739741782630401 reposts: https://twitter.com/ICOtimeline/status/931492778151956480 https://twitter.com/ICOtimeline/status/932296453606793216 https://twitter.com/ICOtimeline/status/932296410560638977 https://twitter.com/ICOtimeline/status/932307579153285120 --------------------------------------------------------------------- week 4: 27/11-04/12 posts: https://twitter.com/bavicrypto/status/935209926754004992 https://twitter.com/bavicrypto/status/935210024380530695 https://twitter.com/bavicrypto/status/935646008025014272 reposts: https://twitter.com/ICOtimeline/status/933379939402993664 https://twitter.com/ICOtimeline/status/934844284649508864 https://twitter.com/ICOtimeline/status/935214408074235904 https://twitter.com/ICOtimeline/status/929770826186059781 -------------------------------------------------------------------------- week 5: 05/12-11/12 posts: https://twitter.com/bavicrypto/status/939955959941816324 https://twitter.com/bavicrypto/status/939955832862728194 reposts: https://twitter.com/ICOtimeline/status/928342267319943168 https://twitter.com/ICOtimeline/status/932307579153285120 https://twitter.com/ICOtimeline/status/937381003689066496 https://twitter.com/ICOtimeline/status/939917756014780417 ---------------------------------------------------------------------------- week 6: 12/12-18/12 posts: https://twitter.com/bavicrypto/status/942038784908120064 https://twitter.com/bavicrypto/status/942038808643756033 reposts: https://twitter.com/ICOtimeline/status/923820914181070848 https://twitter.com/ICOtimeline/status/924697389990064128 https://twitter.com/ICOtimeline/status/927234152335904770 https://twitter.com/ICOtimeline/status/926491403009617920 --------------------------------------------------------------------------- week 7: 19/12-25/12 posts: https://twitter.com/bavicrypto/status/944573902252101632 https://twitter.com/bavicrypto/status/944573925614346240 reposts: https://twitter.com/ICOtimeline/status/921010745340497920 https://twitter.com/ICOtimeline/status/922145822619336704 https://twitter.com/ICOtimeline/status/942454467391258630 https://twitter.com/ICOtimeline/status/942892747912073217 --------------------------------------------------------------------------- week 8: 26/12-01/01 posts: https://twitter.com/bavicrypto/status/947248971977764870 https://twitter.com/bavicrypto/status/947249113615290368 reposts: https://twitter.com/ICOtimeline/status/946846619609321472 https://twitter.com/ICOtimeline/status/928342267319943168 https://twitter.com/ICOtimeline/status/914237189818634240 https://twitter.com/ICOtimeline/status/902492373342617600 https://twitter.com/ICOtimeline/status/901470756714016768 ---------------------------------------------------------------------------- week 9: 02/01-07/01 posts: https://twitter.com/bavicrypto/status/949417689092632577 https://twitter.com/bavicrypto/status/949418035693150210 reposts: https://twitter.com/ICOtimeline/status/948508582630305793 https://twitter.com/ICOtimeline/status/948955450598412290 https://twitter.com/ICOtimeline/status/948675662453321728 https://twitter.com/ICOtimeline/status/948655375959711745 --------------------------------------------------------------------------- week 10: 08/01-15/01 posts: https://twitter.com/bavicrypto/status/951832951720988672 https://twitter.com/bavicrypto/status/951833039361007616 reposts: https://twitter.com/ICOtimeline/status/951379515225362432 https://twitter.com/ICOtimeline/status/951382294698319872 https://twitter.com/ICOtimeline/status/951418698304249856 https://twitter.com/ICOtimeline/status/951493054564896769,False
3,msg28154719,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-15 04:14:34,taipanyen,Member,238,10,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,WEEK 9 :  9 JAN – 15 JAN Facebook URL:  https://www.facebook.com/profile.php?id=100010580109449 Friends:  3000  POST: 1.   https://www.facebook.com/permalink.php?story_fbid=547099385652727&id=100010580109449&pnref=story 2.   https://www.facebook.com/permalink.php?story_fbid=549331262096206&id=100010580109449&pnref=story  REPOST: 1.   https://www.facebook.com/permalink.php?story_fbid=546669259029073&id=100010580109449&pnref=story 2.   https://www.facebook.com/permalink.php?story_fbid=547098878986111&id=100010580109449&pnref=story 3.   https://www.facebook.com/permalink.php?story_fbid=548041655558500&id=100010580109449&pnref=story 4.   https://www.facebook.com/permalink.php?story_fbid=548453322184000&id=100010580109449,False
4,msg28156479,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-15 05:10:52,Flomo,Sr. Member,490,250,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,Week (08.01 - 15.01)  Twitter Bitcointalk username : Flomo Twitter username : @junay zehdyan Twitter Profile Link : https://twitter.com/junay_zehdyan Followers : 7800  Tweet link : 1. https://twitter.com/junay_zehdyan/status/940040379839037441 2. https://twitter.com/junay_zehdyan/status/940039982013546496  Retweet & Like Link : 1. https://twitter.com/WhizzCoin/status/939661256964927493 2. https://twitter.com/WhizzCoin/status/937781751195340804 3. https://twitter.com/WhizzCoin/status/937737121556725761 4. https://twitter.com/WhizzCoin/status/937614273546727424 5. https://twitter.com/WhizzCoin/status/937405029606182913  Facebook Bitcointalk username : Flomo Facebook username : Junay Bl'een Facebook Profile Link : https://m.facebook.com/jbleen Followers : 943  Post link : 1. https://m.facebook.com/story.php?story_fbid=1732490330097189&id=100000087159720 2. https://m.facebook.com/story.php?story_fbid=1732489646763924&id=100000087159720  Like & Share link : 1. https://m.facebook.com/story.php?story_fbid=434531726949824&id=391024994633831 2. https://m.facebook.com/story.php?story_fbid=434471143622549&id=391024994633831 3. https://m.facebook.com/story.php?story_fbid=434315786971418&id=391024994633831 4. https://m.facebook.com/story.php?story_fbid=431159270620403&id=391024994633831 5. https://m.facebook.com/story.php?story_fbid=429172084152455&id=391024994633831,False
5,msg28159633,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-15 06:39:21,Aleya,Sr. Member,253,250,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,Week:11(15-21) Facebook URL:  https://web.facebook.com/Purnotajamanbd Friends:3000  Posts: 1. https://web.facebook.com/Purnotajamanbd/posts/569493890057349 2. https://web.facebook.com/Purnotajamanbd/posts/569890986684306  Share: 1. https://web.facebook.com/Purnotajamanbd/posts/569493613390710 2. https://web.facebook.com/Purnotajamanbd/posts/569890853350986 3. https://web.facebook.com/Purnotajamanbd/posts/570297343310337 4. https://web.facebook.com/Purnotajamanbd/posts/570791183260953  Week:11(15-21) Twitter URL: https://twitter.com/purnotabd Followers: 2500 Tweet: 1. https://twitter.com/purnotabd/status/952792037740265472 2. https://twitter.com/purnotabd/status/953121724962238464  Retweet: 1. https://twitter.com/WhizzCoin/status/903386002466541569 2. https://twitter.com/WhizzCoin/status/937737121556725761 3. https://twitter.com/WhizzCoin/status/937737121556725761 4. https://twitter.com/WhizzCoin/status/943355114982604800,False
6,msg28190210,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-15 15:31:46,Rupok,Full Member,476,100,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,Week:11 (15/01 -21/01) Facebook URL:  https://web.facebook.com/unrupok1 Friends: 5000 Posts: 1. https://m.facebook.com/story.php?story_fbid=891445264361631&id=100004884965085&refid=17 2. https://m.facebook.com/story.php?story_fbid=892614534244704&id=100004884965085&refid=17 Reposts: 1. https://m.facebook.com/story.php?story_fbid=891081657731325&id=100004884965085&refid=17 2. https://m.facebook.com/story.php?story_fbid=891446687694822&id=100004884965085&refid=17 3. https://m.facebook.com/story.php?story_fbid=892615904244567&id=100004884965085&refid=17 4. https://m.facebook.com/story.php?story_fbid=893159420856882&id=100004884965085&refid=17 5. https://m.facebook.com/story.php?story_fbid=893813494124808&id=100004884965085&refid=17 Week:11 (15/01 -21/01) Twitter URL: https://mobile.twitter.com/UnRupok1 Followers: 1170 Tweet: 1. https://twitter.com/UnRupok1/status/953215225703968769 2. https://twitter.com/UnRupok1/status/954023021890514944 Retweet: 1. https://twitter.com/WhizzCoin/status/932800931770568704 2. https://twitter.com/WhizzCoin/status/939661256964927493 3. https://twitter.com/WhizzCoin/status/937614273546727424 4. https://twitter.com/WhizzCoin/status/935989859537375232 5. https://twitter.com/WhizzCoin/status/931670969403559937,False
7,msg28191664,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-15 15:55:00,sumonrud,Full Member,448,100,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,Week#11  (15/01 -21/01) Facebook URL:  https://web.facebook.com/sumondascse.das.5 Friends:2320 Followers:0 Posts: 1. https://web.facebook.com/sumondascse.das.5/posts/194129411328698 2. https://web.facebook.com/sumondascse.das.5/posts/196577991083840  Reposts: 1. https://web.facebook.com/sumondascse.das.5/posts/194125897995716 2. https://web.facebook.com/sumondascse.das.5/posts/194582094616763 3. https://web.facebook.com/sumondascse.das.5/posts/194582031283436 4. https://web.facebook.com/sumondascse.das.5/posts/196054884469484 5. https://web.facebook.com/sumondascse.das.5/posts/196054831136156 --------------------------------------------------------------------------------------------- Week#11  (15/01 -21/01) Twitter URL: https://twitter.com/Sumonrud1 Followers: 2516 Tweet: 1. https://twitter.com/Sumonrud1/status/952929043359268870 2. https://twitter.com/Sumonrud1/status/954755582304575488  Retweet: 1. https://twitter.com/WhizzCoin/status/910548239891468288 2. https://twitter.com/WhizzCoin/status/937614273546727424 3. https://twitter.com/WhizzCoin/status/937737121556725761 4. https://twitter.com/WhizzCoin/status/903616031394078720 5. https://twitter.com/WhizzCoin/status/903386002466541569,False
8,msg28226010,https://bitcointalk.org/index.php?topic=2364765.0,,3974,Marketplace (Altcoins),2018-01-16 04:03:56,imamkhoi9875321,Member,686,11,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,Hay dev when bounty end ?,False
9,msg28317041,https://bitcointalk.org/index.php?topic=2364765.0,msg28226010,3974,Marketplace (Altcoins),2018-01-17 10:17:43,levlewlev,Newbie,20,0,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,"   I should ended at 2nd of January, but there are no updates about it.",False
10,msg28433787,https://bitcointalk.org/index.php?topic=2364765.0,msg28317041,3974,Marketplace (Altcoins),2018-01-18 22:32:39,Herbet Fry,Sr. Member,784,251,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments,   Its dead forget about it. Noone is getting paid.,False
11,msg28619941,https://bitcointalk.org/index.php?topic=2364765.0,msg27408798,3974,Marketplace (Altcoins),2018-01-21 15:39:42,Xcoint,Full Member,344,100,,[BOUNTY] [ICO] WHIZZ Coin | The future of crypto investments and payments, TWITTER REPORT  WEEK #2 (17.01.2018 - 23.01.2018) TWITTER user URL: https://twitter.com/HotCryptoNews Followers: 12011  RETWITTS for Week #2 (17.01.2018 - 23.01.2018) 1. https://twitter.com/WhizzCoin/status/937781751195340804 2. https://twitter.com/WhizzCoin/status/939661256964927493 3. https://twitter.com/WhizzCoin/status/943355114982604800 4. https://twitter.com/WhizzCoin/status/947109319258116102  TWITTS for Week #2(17.01.2018 - 23.01.2018) 1. https://twitter.com/HotCryptoNews/status/955102383226408960 2. https://twitter.com/HotCryptoNews/status/955102299105480704,False
