id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg48435197,https://bitcointalk.org/index.php?topic=5068634.0,msg48431429,831,Announcements (Altcoins),2018-12-04 06:43:49,muarip,Full Member,495,100,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,       Thank's. this seems to be a detailed answer to a question from people before . I really like the response or response from the team.,False
2,msg48465784,https://bitcointalk.org/index.php?topic=5068634.0,,831,Announcements (Altcoins),2018-12-05 13:48:57,iCumulatecrowd,Newbie,19,0,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"Just 1 day 22 hours remain in the iCumulate presale, 30% bonus ICU active!  Secure yours here: https://ico.icumulate.io/",False
3,msg48492773,https://bitcointalk.org/index.php?topic=5068634.0,msg48465784,831,Announcements (Altcoins),2018-12-06 16:02:34,Cimmy_revenger,Sr. Member,924,250,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"  The price ethereum is crash down , this time ia so good for buy ETH and invest to iCumulate for get more benefit. Don't be late , because Dev give +30% for purchase token now.",False
4,msg48523783,https://bitcointalk.org/index.php?topic=5068634.0,,831,Announcements (Altcoins),2018-12-07 23:26:08,iCumulatecrowd,Newbie,19,0,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"iCumulate Main Token Sale Cancelled  The iCumulate team, who are building a multi-functional social investment and trading platform, have today announced that the project will not go ahead with the planned main token sale.  https://medium.com/@icumulate/icumulate-main-token-sale-cancelled-548d6d8f7eba",False
5,msg48536773,https://bitcointalk.org/index.php?topic=5068634.0,msg48523783,831,Announcements (Altcoins),2018-12-08 16:31:17,gembira,Hero Member,1078,502,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,    From what i understand from this you canceled token sale and funds will be refunded to investors. But you going to continue developing project without ICO funds. So you will don't have tokens in your ecosystem as well? Why you created ICO than if you had funds for developing and tokens not needed here?,False
6,msg48579544,https://bitcointalk.org/index.php?topic=5068634.0,,831,Announcements (Altcoins),2018-12-10 15:02:12,iCumulate,Newbie,3,0,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"Our thanks to everybody for their interest in the iCumulate project. As it has already been mentioned in medium, twitter, telegram and website channels, Due to the subdued crypto currency climate and resulting insufficient interest in the presale event, the iCumulate main token sale and project has now been cancelled. There are no plans to continue.  The iCumulate Team",False
7,msg48239222,https://bitcointalk.org/index.php?topic=5068634.0,msg48164732,831,Announcements (Altcoins),2018-11-26 10:40:01,Suke_Teki,Member,518,10,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"   yes, it is very good and all investors expect it, I believe if later iCumulate already has partners with ICO-supporting exchanges such as Bancor and Cobinhood it will definitely be a special attraction for investors",False
8,msg48256071,https://bitcointalk.org/index.php?topic=5068634.0,,831,Announcements (Altcoins),2018-11-27 00:47:08,iCumulatecrowd,Newbie,19,0,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"Registration Portal Now Open We are pleased to announce that in preparation for the iCumulate PreSale event on 30th November 2018, the registration portal is now open.  https://medium.com/@icumulate/registration-portal-now-open-9db82492a6f4",False
9,msg48256149,https://bitcointalk.org/index.php?topic=5068634.0,,831,Announcements (Altcoins),2018-11-27 00:55:26,iCumulatecrowd,Newbie,19,0,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,The iCumulate Referral Program One of the founding principles of the iCumulate platform involves leveraging social media communication behaviours and crowd wisdom whilst filtering and promoting the very best ideas and talent.  https://medium.com/@icumulate/the-icumulate-referral-program-70ac5a8d38d7,False
10,msg48280284,https://bitcointalk.org/index.php?topic=5068634.0,,831,Announcements (Altcoins),2018-11-27 21:37:35,iCumulatecrowd,Newbie,19,0,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,Taking A Chance In Volatile Times  The approach to the iCumulate token sale has seen increased levels of volatility across all crypto currencies and tokens. There are many theories for this volatility and the subsequent downward moves in the crypto market as a whole.  https://medium.com/@icumulate/taking-a-chance-in-volatile-times-32a531f6b82d,False
11,msg48285657,https://bitcointalk.org/index.php?topic=5068634.0,,831,Announcements (Altcoins),2018-11-28 05:39:20,iCumulatecrowd,Newbie,19,0,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"The iCumulate Referral Program  Keeping faithful to our principles we have created a referral program for the iCumulate Token Sale, to help spread the word and let everyone learn about the project and its unique perspective. Starting from today, anyone that completes the KYC process on our ICO cabinet will be issued a unique referral link which can be shared among their own communities in order to gain extra referral tokens during the sale period.  https://medium.com/@icumulate/the-icumulate-referral-program-70ac5a8d38d7",False
12,msg48309714,https://bitcointalk.org/index.php?topic=5068634.0,msg48280284,831,Announcements (Altcoins),2018-11-29 01:22:38,24Kt,Member,308,15,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"     So with the current market, how can you guarantee that you will reach your soft cap? Or better yet, how confident are you in reaching your minimum target funds? Do you have private investors on your project that will aid you in the initial developments?",False
13,msg48309880,https://bitcointalk.org/index.php?topic=5068634.0,msg48309714,831,Announcements (Altcoins),2018-11-29 01:36:57,lunnatic,Sr. Member,798,250,,iCumulate (ICU) Multifunctional social investment platform | ICO CANCELLED,"  softcap is 2.5 million USD, it doesn't seem to be difficult if ICUmulate works hard and has a good strategy in marketing, I'm sure they can",False
