id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg35356585,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-23 01:21:32,Periodik,Sr. Member,756,251,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"Here is a great addition to the high-quality team of Zealeum.  Matthew Daniel is now our Senior Advisor. He is CEO of the ICO listing platform Coinonx, which manages a community of over 300,000 institutional investors and advisors. He is also President of Blue Spade Marketing, which offers equity/debt crowdfunding strategy and marketing. (Taken from https://twitter.com/_Zealeum)",False
2,msg35433226,https://bitcointalk.org/index.php?topic=3209294.0,msg35256651,371,Announcements (Altcoins),2018-04-24 01:49:17,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"  Yes! It can be found here: https://bitcointalk.org/index.php?topic=3209366.msg33331215#msg33331215  Quote from: yehor on April 21, 2018, 08:27:18 PM where the company is located? Company is located in the UK!",False
3,msg35522726,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-25 04:12:59,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,Be sure to visit www.zealeum.life to learn more about how Zealeum is disrupting the health & wellness industry!,False
4,msg39190697,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-06-02 06:32:39,Periodik,Sr. Member,756,251,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"Heralded by strong, expanding partnerships and major PR, our ICO launched today! This is the beginning of something special, we're excited and honored to share it w/ all of you. Be sure to use ICOBLASTZEAL at checkout for 5% off the already 20% discount: https://t.co/kQSi212E7w",False
5,msg39207256,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-06-02 11:43:42,Nyur,Member,266,10,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"If the dev team do more interview session, with Q&A sessions giving the bounty team more resources to post, it will go a long way to improve PR activities.",False
6,msg41843363,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-07-09 14:31:47,Ale75Opus,Member,308,10,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,The underlying foundation of the platform ensures that data shared by users is secure and is not accessible by unauthorized third parties. Now security is very important for us,False
7,msg33641521,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-01 03:11:58,Periodik,Sr. Member,756,251,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"Hello Zealeum!  The Filipino ANN Thread of Zealeum is already live. Please follow this link: https://bitcointalk.org/index.php?topic=3248122.0  To all the Filipinos in here, please drop by the local ANN Thread. If you want to ask questions regarding the Zealeum Project in the local language, please do so in the local thread. A prompt and accurate answer will be given to you in the local language as well.  The Filipino Bounty Thread is also live here: https://bitcointalk.org/index.php?topic=3247851.0 If and when you raise Zealeum bounty-related questions and concerns in the local language, please do so in the local thread. I will give you the answer in the local language as well.  Thank you very much and good luck to the Zealeum project!",False
8,msg33656518,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-01 08:37:29,redeyesrbrn,Newbie,18,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,Will fundamental overcome the field?  Much bless to devs and health project,False
9,msg33751721,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-02 11:36:01,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,Thank you all for the kind words!  Our community is growing fast and we have all of you to thank! ,False
10,msg33959506,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-05 00:43:35,cryptobountybro,Newbie,11,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"The wellness industry is a rich affluent industry, blockchain enables us to be the controller of our own data.  Very important for sectors like health, where data is very valuable",False
11,msg33970857,https://bitcointalk.org/index.php?topic=3209294.0,msg33959506,371,Announcements (Altcoins),2018-04-05 06:35:16,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"  Thank you, we agree fully.  With Zealeum you will be the controller of your own data.",False
12,msg34028329,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-05 20:52:09,pandapandapanda,Newbie,17,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"will there be partners with people like Nike, or are yoyu going more the health care route",False
13,msg34055348,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-06 08:14:54,Periodik,Sr. Member,756,251,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,Please be informed that the Filipino translation of Zealeum's Whitepaper is already done.  https://drive.google.com/open?id=15HDEnVNcNnxVwqDuI70i6Xbm6qF4la3K  The best of luck to Zealeum!,False
14,msg34117546,https://bitcointalk.org/index.php?topic=3209294.0,msg34055348,371,Announcements (Altcoins),2018-04-07 01:16:36,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,  Thank you for your hardwork. ,False
15,msg34118852,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-07 02:10:20,Periodik,Sr. Member,756,251,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,It's less than a week already before the Zealeum Token is finally offered in the Pre-Sale Event. I bet everyone is excited about it.  Make some noise!  ,False
16,msg34237448,https://bitcointalk.org/index.php?topic=3209294.0,msg34118852,371,Announcements (Altcoins),2018-04-08 17:15:21,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,  We are very excited and expecting a very successful pre-sale!,False
17,msg34257527,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-08 22:47:33,swaggypp,Newbie,8,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"Health on blockchain i very bullish, will support long term devs, great project.",False
18,msg34332048,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-09 22:07:58,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,"Thank you all for the kind words, you can learn more on our website!  www.zealeum.life",False
19,msg34419182,https://bitcointalk.org/index.php?topic=3209294.0,,371,Announcements (Altcoins),2018-04-11 01:03:51,hellowhenlambo,Newbie,21,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,I can't wait till the presale!! I have a good feeling about Zealeum!,False
20,msg34423513,https://bitcointalk.org/index.php?topic=3209294.0,msg34419182,371,Announcements (Altcoins),2018-04-11 03:32:29,Zealeum,Newbie,112,0,,[ANN|TOKEN SALE] ZEALEUM - Blockchain-Based Health & Wellness Platform,  Thank you for the kind words!  We are super excited as well,False
