id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg33773176,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-04-02 16:11:33,shibob,Full Member,616,153,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,"I read thought Eniac whitepaper and as far as I understand your project will develop ENC to implement user's fingerprints, facial geometric data and encrypt coins with signing algorithms, making the data of fingerprints and face a secondary private key. The idea is really nice, but I wonder does this project aim to apply these advance features for e-commerce payments and ID platform?",False
2,msg33839070,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-04-03 13:26:25,aikklond,Legendary,1120,1000,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,it's a very different project. the team is nice and high quality. they work on a different application than many projects. I offer my support. ,False
3,msg33865027,https://bitcointalk.org/index.php?topic=3164425.0,msg33773176,1107,Announcements (Altcoins),2018-04-03 19:01:35,Eniac.Network,Copper Member,8,0,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,   We are working on it. Updates will be published soon on Medium. Thank you for your interest.,False
4,msg33984262,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-04-05 10:11:05,mr.robot8,Full Member,714,108,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,"so is a mobile app for ios and android, a wallet that focuses on privacy and security, there is a demo to try?",False
5,msg34165572,https://bitcointalk.org/index.php?topic=3164425.0,msg33984262,1107,Announcements (Altcoins),2018-04-07 17:00:49,Eniac.Network,Copper Member,8,0,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,   We aim to release a product in alpha version in the time between our pre-sale and ICO.,False
6,msg34254936,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-04-08 21:40:21,Eniac.Network,Copper Member,8,0,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,"We are changing.  We do not think it's the right time for ICO. We will do the project and plan ICO again after. Continue follow on Github or Twitter. Airdrop and bounty data are not disappear, do not worry, your coins will be sent.",False
7,msg32716027,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-03-20 01:25:10,Eniac.Network,Copper Member,8,0,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,WEBSITE TWITTER FACEBOOK TELEGRAM WHITEPAPER BOUNTY,False
8,msg32775047,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-03-20 18:32:26,vek_airs,Newbie,112,0,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,Interesting idea,False
9,msg32777323,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-03-20 19:05:28,Eniac.Network,Copper Member,8,0,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,Our bounty is live!  ENIAC BOUNTY,False
10,msg32779270,https://bitcointalk.org/index.php?topic=3164425.0,,1107,Announcements (Altcoins),2018-03-20 19:34:17,supernva,Newbie,140,0,,🛡 [ANN][ICO] ENIAC NETWORK | The Future Technology of the Blockchain! 🛡,"I""ve read your WP but still can't understand why your project is better than others",False
